Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ordinario,VASQUEZ Enrico Salvatore,M,CATANIA,Medicina e Chirurgia,MED/08,,"ANATOMIA,BIOLOGIA E GENETICA,MEDICINA LEGALE,NEUROSCIENZE,PATOLOGIA DIAGNOSTICA,IGIENE E SANITA'(GIAN FILIPPO INGRASSIA)",2008,06 - Scienze mediche
Ordinario,VASSANELLI Corrado,M,VERONA,Medicina e Chirurgia,MED/11,,MEDICINA,2008,06 - Scienze mediche
Ricercatore,VASSILIADIS Alessandra,F,PALERMO,Medicina e Chirurgia,MED/40,,UNIVERSITARIO MATERNO-INFANTILE E DI ANDROLOGIA E UROLOGIA,2008,06 - Scienze mediche
Ricercatore,VASTOLA Maria Beatrice,F,MESSINA,Medicina e Chirurgia,MED/04,,CLINICO SPERIMENTALE DI MEDICINA E FARMACOLOGIA,2008,06 - Scienze mediche
Associato non confermato,VATRELLA Alessandro,M,Napoli Federico II,Medicina e Chirurgia,MED/10,,MEDICINA E CHIRURGIA,2008,06 - Scienze mediche
Ricercatore,VATTEMI Gaetano Nicola Alfio,M,VERONA,Medicina e Chirurgia,MED/26,,"SCIENZE NEUROLOGICHE, NEUROPSICOLOGICHE, MORFOLOGICHE E MOTORIE",2008,06 - Scienze mediche
Associato confermato,VATTIMO Angelo Giuseppe,M,SIENA,Medicina e Chirurgia,MED/36,,PATOLOGIA UMANA ED ONCOLOGIA,2008,06 - Scienze mediche
Associato non confermato,VAUDO Gaetano,M,PERUGIA,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA E SPERIMENTALE,2008,06 - Scienze mediche
Associato confermato,VECCHI Maurizio,M,MILANO,Medicina e Chirurgia,MED/12,,SCIENZE MEDICO-CHIRURGICHE,2008,06 - Scienze mediche
Ordinario,VECCHIARELLI Anna,F,PERUGIA,Farmacia,MED/07,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2008,06 - Scienze mediche
Associato confermato,VECCHIET Jacopo,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/17,,MEDICINA E SCIENZE DELL' INVECCHIAMENTO,2008,06 - Scienze mediche
Ricercatore,VECCHINI Eugenio,M,VERONA,Medicina e Chirurgia,MED/33,,CHIRURGIA,2008,06 - Scienze mediche
Associato confermato,VECCHIO Fabio Maria,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/08,,ANATOMIA PATOLOGICA,2008,06 - Scienze mediche
Ordinario,VECCHIO Giancarlo,M,Napoli Federico II,Medicina e Chirurgia,MED/04,,BIOLOGIA E PATOLOGIA CELLULARE E MOLECOLARE,2008,06 - Scienze mediche
Ricercatore,VECCHIO Ignazio,M,CATANIA,Medicina e Chirurgia,MED/26,,MEDICINA INTERNA E PATOLOGIE SISTEMICHE,2008,06 - Scienze mediche
Ricercatore,VECCHIO Pietro,M,Napoli Federico II,Medicina e Chirurgia,MED/20,,PEDIATRIA,2008,06 - Scienze mediche
Ricercatore,VECCHIO Rosario,M,CATANIA,,MED/18,,CHIRURGIA,2008,06 - Scienze mediche
Associato confermato,VECCHIOLI-SCALDAZZA Amorino,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/36,,RADIOLOGIA,2008,06 - Scienze mediche
Associato non confermato,VECCHIONE Andrea,M,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/46,,MEDICINA CLINICA E MOLECOLARE,2008,06 - Scienze mediche
Ordinario,VECCHIONE Raffaela,F,Napoli Federico II,Medicina e Chirurgia,MED/08,,SCIENZE BIOMORFOLOGICHE E FUNZIONALI,2008,06 - Scienze mediche
Associato non confermato,VECCHIOTTI Carla,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/43,,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2008,06 - Scienze mediche
Ricercatore,VECCI Elio Giancarlo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/46,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2008,06 - Scienze mediche
Associato confermato,VEGGIOTTI Pierangelo,M,PAVIA,Medicina e Chirurgia,MED/39,,Non disponibile,2008,06 - Scienze mediche
Ordinario,VEGLIO Franco,M,TORINO,Medicina e Chirurgia,MED/09,,MEDICINA ED ONCOLOGIA SPERIMENTALE,2008,06 - Scienze mediche
Associato confermato,VEGNA Francesco,M,PALERMO,Medicina e Chirurgia,MED/44,,MEDICINA CLINICA E DELLE PATOLOGIE EMERGENTI,2008,06 - Scienze mediche
Straordinario,VELARDI Andrea,M,PERUGIA,Medicina e Chirurgia,MED/15,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2008,06 - Scienze mediche
Ricercatore,VELARDI Francesco,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/27,,NEUROCHIRURGIA,2008,06 - Scienze mediche
Associato confermato,VELARDO Antonino,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/13,,MISTO DI MEDICINE E SPECIALITA' MEDICHE,2008,06 - Scienze mediche
Ricercatore,VELLA Francesco Saverio,M,BARI,Medicina e Chirurgia,MED/09,,DELL'EMERGENZA E DEI TRAPIANTI DI ORGANI,2008,06 - Scienze mediche
Ricercatore,VELLA Marco,M,PALERMO,Medicina e Chirurgia,MED/24,,UNIVERSITARIO MATERNO-INFANTILE E DI ANDROLOGIA E UROLOGIA,2008,06 - Scienze mediche
Associato confermato,VELLER FORNASA Cleto,M,PADOVA,Medicina e Chirurgia,MED/35,,SPECIALITA' MEDICO-CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore non confermato,VELLONE Maria,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,,PATOLOGIA SPECIALE CHIRURGICA,2008,06 - Scienze mediche
Ordinario,VELLUTI Claudio,M,CAGLIARI,Medicina e Chirurgia,MED/33,,Non disponibile,2008,06 - Scienze mediche
Ricercatore,VELLUZZI Fernanda,F,CAGLIARI,Medicina e Chirurgia,MED/13,,SCIENZE MEDICHE INTERNISTICHE 'M.ARESU',2008,06 - Scienze mediche
Ordinario,VELOTTI Francesca Romana,F,TUSCIA,Scienze Matematiche Fisiche e Naturali,MED/04,,SCIENZE ECOLOGICHE E BIOLOGICHE (DEB),2008,06 - Scienze mediche
Associato non confermato,VELTRI Andrea,M,TORINO,"Medicina e Chirurgia II ""San Luigi Gonzaga""",MED/36,,SCIENZE CLINICHE E BIOLOGICHE,2008,06 - Scienze mediche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),VELTRONI Marinella,F,FIRENZE,Medicina e Chirurgia,MED/38,,Non disponibile,2008,06 - Scienze mediche
Ordinario,VENA Gino Antonio,M,BARI,Medicina e Chirurgia,MED/35,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2008,06 - Scienze mediche
Ordinario,VENCO Achille,M,INSUBRIA,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA,2008,06 - Scienze mediche
Ordinario,VENDEMIALE Gianluigi,M,FOGGIA,Medicina e Chirurgia,MED/09,,SCIENZE MEDICHE E DEL LAVORO,2008,06 - Scienze mediche
Ordinario,VENDER Simone,M,INSUBRIA,Medicina e Chirurgia,MED/25,,MEDICINA CLINICA E SPERIMENTALE,2008,06 - Scienze mediche
Associato confermato,VENDITTI Adriano,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/15,,BIOPATOLOGIA E DIAGNOSTICA PER IMMAGINI,2008,06 - Scienze mediche
Ricercatore,VENDITTI Dario,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Associato confermato,VENDITTI Mario,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/17,,SANITA' PUBBLICA E MALATTIE INFETTIVE,2008,06 - Scienze mediche
Ordinario,VENESELLI SARPERI Edvige Maria,F,GENOVA,Medicina e Chirurgia,MED/39,,"NEUROSCIENZE, OFTALMOLOGIA E GENETICA",2008,06 - Scienze mediche
Ricercatore,VENEZIA Leonardo,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/09,,ATTIVITA' INTEGRATA DI MEDICINE E SPECIALITA' MEDICHE,2008,06 - Scienze mediche
Ricercatore,VENEZIA Renato,M,PALERMO,Medicina e Chirurgia,MED/40,,UNIVERSITARIO MATERNO-INFANTILE E DI ANDROLOGIA E UROLOGIA,2008,06 - Scienze mediche
Ricercatore,VENEZIANI Augusto,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,,CLINICA CHIRURGICA GENERALE,2008,06 - Scienze mediche
Associato confermato,VENEZIANI Bianca Maria,F,Napoli Federico II,Medicina e Chirurgia,MED/04,,BIOLOGIA E PATOLOGIA CELLULARE E MOLECOLARE,2008,06 - Scienze mediche
Associato confermato,VENIER Antonio,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/35,,CLINICA DERMOSIFILOPATICA,2008,06 - Scienze mediche
Ricercatore,VENOSI Salvatore,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/22,,CHIRURGIA GENERALE E SPECIALISTICA,2008,06 - Scienze mediche
Ricercatore,VENTIMIGLIA Bernardo,M,CATANIA,Medicina e Chirurgia,MED/24,,SPECIALITA' MEDICO-CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore,VENTO Giovanni,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/38,,CLINICA PEDIATRICA,2008,06 - Scienze mediche
Ricercatore,VENTRIGLIA Flavia,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/38,,PEDIATRIA E NEUROPSICHIATRIA INFANTILE,2008,06 - Scienze mediche
Ordinario,VENTURA Alessandro,M,TRIESTE,Medicina e Chirurgia,MED/38,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2008,06 - Scienze mediche
Ricercatore,VENTURA Francesco,M,GENOVA,Medicina e Chirurgia,MED/43,,SCIENZE DELLA SALUTE,2008,06 - Scienze mediche
Ricercatore,VENTURA Giulio,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/17,,CLINICA DELLE MALATTIE INFETTIVE,2008,06 - Scienze mediche
Associato confermato,VENTURA Marco,M,L'AQUILA,Medicina e Chirurgia,MED/22,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Associato non confermato,VENTURA Maria Teresa,F,BARI,Medicina e Chirurgia,MED/09,,INTERDISCIPLINARE DI MEDICINA (DIM),2008,06 - Scienze mediche
Ricercatore,VENTURA Paolo,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/09,,"ATTIVITA' INTEGRATA DI MEDICINE, MEDICINA D'URGENZA E SPECIALITA' MEDICHE",2008,06 - Scienze mediche
Associato confermato,VENTURA GREGORINI Luigia Costanza,F,MILANO,Medicina e Chirurgia,MED/11,,CHIRURGIA SPERIMENTALE E DEI TRAPIANTI,2008,06 - Scienze mediche
Ricercatore,VENTURA SPAGNOLO Tiberio,M,MESSINA,Medicina e Chirurgia,MED/09,,PATOLOGIA UMANA,2008,06 - Scienze mediche
Ordinario,VENTURINI Pier Luigi,M,GENOVA,Medicina e Chirurgia,MED/40,,"NEUROSCIENZE, OFTALMOLOGIA E GENETICA",2008,06 - Scienze mediche
Straordinario,VENTUROLI Stefano,M,BOLOGNA,Medicina e Chirurgia,MED/40,,"SCIENZE GINECOLOGICHE, OSTETRICHE E PEDIATRICHE",2008,06 - Scienze mediche
Associato confermato,VENUTA Andrea,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/38,,ATTIVITA' INTEGRATA MATERNO INFANTILE,2008,06 - Scienze mediche
Associato confermato,VENUTA Federico,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/21,,CHIRURGIA GENERALE E SPECIALISTICA,2008,06 - Scienze mediche
Ordinario,VENUTI Antonio,M,MESSINA,Medicina e Chirurgia,MED/18,,PATOLOGIA UMANA,2008,06 - Scienze mediche
Ordinario,VENUTI Francesco Saverio,M,MESSINA,Medicina e Chirurgia,MED/41,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2008,06 - Scienze mediche
Ricercatore,VENZA Isabella,F,MESSINA,Medicina e Chirurgia,MED/30,,SPECIALITA' CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore,VENZA Mario,M,MESSINA,Medicina e Chirurgia,MED/28,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2008,06 - Scienze mediche
Associato confermato,VERALDI Stefano,M,MILANO,Medicina e Chirurgia,MED/35,,"ANESTESIOLOGIA, TERAPIA INTENSIVA E SCIENZE DERMATOLOGICHE",2008,06 - Scienze mediche
Ricercatore,VERARDI Stefano,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/19,,CHIRURGIA,2008,06 - Scienze mediche
Ricercatore,VERBO Alessandro,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,,PATOLOGIA SPECIALE CHIRURGICA,2008,06 - Scienze mediche
Ricercatore non confermato,VERCELLI Alessandro,M,PAVIA,Medicina e Chirurgia,MED/36,,SCIENZE MORFOLOGICHE EIDOLOGICHE E CLINICHE,2008,06 - Scienze mediche
Ricercatore,VERCELLI Anna,F,BOLOGNA,Medicina e Chirurgia,MED/43,,Non disponibile,2008,06 - Scienze mediche
Ricercatore,VERCELLI Marina,F,GENOVA,Medicina e Chirurgia,MED/06,,SCIENZE DELLA SALUTE,2008,06 - Scienze mediche
Associato confermato,VERCELLINI Paolo Pietro,M,MILANO,Medicina e Chirurgia,MED/40,,SCIENZE MATERNO-INFANTILI,2008,06 - Scienze mediche
Associato confermato,VERDE Alfredo,M,GENOVA,Scienze della Formazione,MED/43,,SCIENZE DELLA SALUTE,2008,06 - Scienze mediche
Associato confermato,VERDOIA Cesare,M,MILANO,Medicina e Chirurgia,MED/33,,"SCIENZE CHIRURGICHE, RICOSTRUTTIVE E DIAGNOSTICHE",2008,06 - Scienze mediche
Associato confermato,VERGA Salvatore,M,PALERMO,Medicina e Chirurgia,MED/49,,MEDICINA INTERNA E SPECIALISTICA (DIMIS),2008,06 - Scienze mediche
Ordinario,VERGANI Carlo,M,MILANO,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA,2008,06 - Scienze mediche
Ricercatore,VERGANI Contardo,M,MILANO,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Associato non confermato,VERGANI Patrizia,F,MILANO-BICOCCA,Medicina e Chirurgia,MED/40,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore,VERGARI Alessandro,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/41,,ANESTESIOLOGIA E RIANIMAZIONE,2008,06 - Scienze mediche
Ricercatore,VERGINE Massimo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore,VERGINELLI Fabio,M,CHIETI-PESCARA,Farmacia,MED/04,,SCIENZE DEL FARMACO,2008,06 - Scienze mediche
Associato confermato,VERLATO Giuseppe,M,VERONA,Medicina e Chirurgia,MED/01,,SANITA' PUBBLICA E MEDICINA DI COMUNITA',2008,06 - Scienze mediche
Ricercatore,VERMI William,M,BRESCIA,Medicina e Chirurgia,MED/08,,MATERNO-INFANTILE E TECNOLOGIE BIOMEDICHE,2008,06 - Scienze mediche
Straordinario,VERMIGLIO Francesco,M,MESSINA,Medicina e Chirurgia,MED/13,,CLINICO SPERIMENTALE DI MEDICINA E FARMACOLOGIA,2008,06 - Scienze mediche
Straordinario,VERMIGLIO Mario,M,MESSINA,Medicina e Chirurgia,MED/34,,SPECIALITA' CHIRURGICHE,2008,06 - Scienze mediche
Ordinario,VERNA Roberto,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/05,,MEDICINA SPERIMENTALE,2008,06 - Scienze mediche
Associato confermato,VERNIA Piero,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/12,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2008,06 - Scienze mediche
Ricercatore,VERNIERI Fabrizio,M,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/26,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2008,06 - Scienze mediche
Ricercatore,VERNILLO Remo,M,SIENA,Medicina e Chirurgia,MED/18,,CHIRURGIA,2008,06 - Scienze mediche
Ricercatore,VERONESI Licia,F,PARMA,Medicina e Chirurgia,MED/42,,SANITA' PUBBLICA,2008,06 - Scienze mediche
Ricercatore,VERONESI Maddalena,F,BOLOGNA,Medicina e Chirurgia,MED/09,,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2008,06 - Scienze mediche
Associato confermato,VERONESI Paolo,M,MILANO,Medicina e Chirurgia,MED/18,,"MEDICINA, CHIRURGIA, ODONTOIATRIA",2008,06 - Scienze mediche
Associato non confermato,VEROUX Massimiliano,M,CATANIA,Medicina e Chirurgia,MED/18,,"SCIENZE CHIRURGICHE,TRAPIANTI D'ORGANO E TECNOLOGIE AVANZATE",2008,06 - Scienze mediche
Straordinario,VEROUX Pierfrancesco,M,CATANIA,Medicina e Chirurgia,MED/22,,"SCIENZE CHIRURGICHE,TRAPIANTI D'ORGANO E TECNOLOGIE AVANZATE",2008,06 - Scienze mediche
Ricercatore,VERRE Luigi,M,SIENA,Medicina e Chirurgia,MED/18,,CHIRURGIA E BIOINGEGNERIA,2008,06 - Scienze mediche
Ricercatore,VERRILLO Antonio,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/13,,Non disponibile,2008,06 - Scienze mediche
Associato confermato,VERRINA Francesco,M,GENOVA,Medicina e Chirurgia,MED/33,,Non disponibile,2008,06 - Scienze mediche
Associato confermato,VERROTTI DI PIANELLA Alberto,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/38,,Non disponibile,2008,06 - Scienze mediche
Ricercatore,VERROTTI DI PIANELLA Carla,F,PARMA,Medicina e Chirurgia,MED/40,,"SCIENZE GINECOLOGICHE, OSTETRICHE E DI NEONATOLOGIA",2008,06 - Scienze mediche
Associato confermato,VERSACI Antonino,M,MESSINA,Medicina e Chirurgia,MED/18,,PATOLOGIA UMANA,2008,06 - Scienze mediche
Ricercatore,VERSACI Francesco,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/11,,MEDICINA INTERNA,2008,06 - Scienze mediche
Ricercatore,VERSINO Elisabetta,F,TORINO,"Medicina e Chirurgia II ""San Luigi Gonzaga""",MED/42,,SCIENZE CLINICHE E BIOLOGICHE,2008,06 - Scienze mediche
Associato confermato,VERSINO Maurizio,M,PAVIA,Medicina e Chirurgia,MED/26,,Non disponibile,2008,06 - Scienze mediche
Ricercatore,VERSO Maria Gabriella,F,PALERMO,Medicina e Chirurgia,MED/44,,"SCIENZE PER LA PROMOZIONE DELLA SALUTE ""G.D'ALESSANDRO""",2008,06 - Scienze mediche
Associato confermato,VERUCCHI Gabriella,F,BOLOGNA,Medicina e Chirurgia,MED/17,,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2008,06 - Scienze mediche
Associato confermato,VERZA Mario,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/09,,"GERONTOLOGIA, GERIATRIA E MALATTIE DEL METABOLISMO",2008,06 - Scienze mediche
Ricercatore,VERZELETTI Andrea,M,BRESCIA,Medicina e Chirurgia,MED/43,,"SPECIALITA'CHIRURGICHE, SCIENZE RADIOLOGICHE E MEDICO FORENSI",2008,06 - Scienze mediche
Ricercatore,VERZI' Placido,M,CATANIA,Medicina e Chirurgia,MED/28,,CHIRURGIA,2008,06 - Scienze mediche
Ricercatore,VERZURI Maria Serena,F,SIENA,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA E SCIENZE IMMUNOLOGICHE,2008,06 - Scienze mediche
Associato confermato,VESCE Fortunato,M,FERRARA,Medicina e Chirurgia,MED/40,,SCIENZE BIOMEDICHE E TERAPIE AVANZATE,2008,06 - Scienze mediche
Ricercatore,VESCIO Giuseppina,F,CATANZARO,Medicina e Chirurgia,MED/18,,SCIENZE MEDICHE E CHIRURGICHE,2008,06 - Scienze mediche
Associato confermato,VESCOVI Paolo,M,PARMA,Medicina e Chirurgia,MED/28,,SCIENZE OTORINO-ODONTO-OFTALMOLOGICHE E CERVICO-FACCIALI,2008,06 - Scienze mediche
Ordinario,VESPASIANI Giuseppe,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/24,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Associato confermato,VESTRI Anna Rita,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/01,,SANITA' PUBBLICA E MALATTIE INFETTIVE,2008,06 - Scienze mediche
Ordinario,VETRANI Antonio,M,Napoli Federico II,Medicina e Chirurgia,MED/08,,SCIENZE BIOMORFOLOGICHE E FUNZIONALI,2008,06 - Scienze mediche
Ricercatore,VETRANO Elia,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/31,,"SCIENZE ANESTESIOLOGICHE, CHIRURGICHE E DELLE EMERGENZE",2008,06 - Scienze mediche
Associato confermato,VETRANO Giuseppe,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/40,,SCIENZE GINECOLOGICO-OSTETRICHE E SCIENZE UROLOGICHE,2008,06 - Scienze mediche
Associato confermato,VETRI Giuseppe,M,PALERMO,Medicina e Chirurgia,MED/18,,DISCIPLINE CHIRURGICHE ED ONCOLOGICHE,2008,06 - Scienze mediche
Associato confermato,VETRUGNO Michele,M,BARI,Medicina e Chirurgia,MED/30,,NEUROSCIENZE ED ORGANI D SENSO,2008,06 - Scienze mediche
Associato confermato,VETTESE Pietro Raffaele,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/28,,SCIENZE ODONTOSTOMATOLOGICHE E MAXILLO-FACCIALI,2008,06 - Scienze mediche
Associato confermato,VETTOR Roberto,M,PADOVA,Medicina e Chirurgia,MED/09,,MEDICINA - DIMED,2008,06 - Scienze mediche
Ordinario,VEZZADINI Paolo,M,BOLOGNA,Medicina e Chirurgia,MED/09,,Non disponibile,2008,06 - Scienze mediche
Ricercatore,VEZZONI Franco,M,PAVIA,Medicina e Chirurgia,MED/28,,DISCIPLINE ODONTOSTOMATOLOGICHE 'S. PALAZZI',2008,06 - Scienze mediche
Ricercatore,VIACAVA Alessandro,M,GENOVA,Medicina e Chirurgia,MED/22,,"DISCIPLINE CHIRURGICHE,MORFOLOGICHE E METODOLOGIE INTEGRATE",2008,06 - Scienze mediche
Ordinario,VIALE Giuseppe,M,GENOVA,Medicina e Chirurgia,MED/27,,"SCIENZE CHIRURGICHE SPECIALISTICHE, DI ANESTESIOLOGIA E DEI TRAPIANTI D'ORGANO",2008,06 - Scienze mediche
Ordinario,VIALE Giuseppe,M,MILANO,Medicina e Chirurgia,MED/08,,"MEDICINA, CHIRURGIA, ODONTOIATRIA",2008,06 - Scienze mediche
Straordinario,VIALE Pierluigi,M,UDINE,Medicina e Chirurgia,MED/17,,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2008,06 - Scienze mediche
Ricercatore non confermato,VIANALE Giovina,F,CHIETI-PESCARA,Medicina e Chirurgia,MED/04,,ONCOLOGIA E MEDICINA SPERIMENTALE,2008,06 - Scienze mediche
Ricercatore non confermato,VIAPIANA Ombretta,F,VERONA,Medicina e Chirurgia,MED/16,,MEDICINA,2008,06 - Scienze mediche
Ricercatore,VIAZZI Francesca,F,GENOVA,Medicina e Chirurgia,MED/14,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2008,06 - Scienze mediche
Associato confermato,VICARI Enzo Saretto Dante,M,CATANIA,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA E PATOLOGIE SISTEMICHE,2008,06 - Scienze mediche
Associato confermato,VICECONTE Giovanni,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore,VICECONTE Guido Walter,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore non confermato,VICENNATI Valentina,F,BOLOGNA,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA,2008,06 - Scienze mediche
Ordinario,VICENTINI Carlo,M,L'AQUILA,Medicina e Chirurgia,MED/24,,SCIENZE DELLA SALUTE,2008,06 - Scienze mediche
Ricercatore,VICENTINI Licia,F,FERRARA,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA E SPERIMENTALE,2008,06 - Scienze mediche
Ricercatore non confermato,VICIDOMINI Giovanni,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/21,,SCIENZE CARDIO-TORACICHE E RESPIRATORIE,2008,06 - Scienze mediche
Ricercatore,VICINO Mario,M,BARI,Medicina e Chirurgia,MED/40,,GINECOLOGIA-OSTETRICIA E NEONATOLOGIA (DIGON),2008,06 - Scienze mediche
Ricercatore non confermato,VIDILI Gianpaolo,M,SASSARI,Medicina e Chirurgia,MED/09,,"MEDICINA CLINICA, SPERIMENTALE E ONCOLOGICA",2008,06 - Scienze mediche
Ricercatore non confermato,VIENI Salvatore,M,PALERMO,Medicina e Chirurgia,MED/18,,DISCIPLINE CHIRURGICHE ED ONCOLOGICHE,2008,06 - Scienze mediche
Ordinario,VIETRI Francesco,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2008,06 - Scienze mediche
Ricercatore,VIETRI Maria Teresa,F,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/05,,PATOLOGIA GENERALE,2008,06 - Scienze mediche
Ricercatore,VIGANO' Caterina Adele,F,MILANO,Medicina e Chirurgia,MED/25,,SCIENZE CLINICHE,2008,06 - Scienze mediche
Ordinario,VIGANO' Mario,M,PAVIA,Medicina e Chirurgia,MED/23,,"SCIENZE CHIRURGICHE, RIANIMATORIE-RIABILITATIVE E DEI TRAPIANTI D'ORGANO",2008,06 - Scienze mediche
Ordinario,VIGI Vittorio,M,FERRARA,Medicina e Chirurgia,MED/38,,MEDICINA CLINICA E SPERIMENTALE,2008,06 - Scienze mediche
Ordinario,VIGLIETTO Giuseppe,M,CATANZARO,Medicina e Chirurgia,MED/04,,MEDICINA SPERIMENTALE E CLINICA,2008,06 - Scienze mediche
Associato confermato,VIGLINO Francesco,M,PIEMONTE ORIENTALE,Medicina e Chirurgia,MED/43,,Non disponibile,2008,06 - Scienze mediche
Ricercatore,VIGNALI Michele,M,MILANO,Medicina e Chirurgia,MED/40,,SCIENZE MATERNO-INFANTILI,2008,06 - Scienze mediche
Assistente r.e.,VIGNATI Andrea,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/27,,NEUROCHIRURGIA,2008,06 - Scienze mediche
Ordinario,VIGNERI Riccardo,M,CATANIA,Medicina e Chirurgia,MED/13,,BIO-MEDICINA CLINICA E MOLECOLARE,2008,06 - Scienze mediche
Associato confermato,VIGNERI Sergio,M,PALERMO,Medicina e Chirurgia,MED/12,,MEDICINA CLINICA E DELLE PATOLOGIE EMERGENTI,2008,06 - Scienze mediche
Ricercatore,VIGNINI Maria Adelaide,F,PAVIA,Medicina e Chirurgia,MED/35,,Non disponibile,2008,06 - Scienze mediche
Ricercatore,VIGNOLO Marina,F,GENOVA,Medicina e Chirurgia,MED/38,,SCIENZE PEDIATRICHE,2008,06 - Scienze mediche
