Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato non confermato,GASPARI Patrizia,F,Urbino Carlo Bo,Scienze della Formazione,M-PED/03,,SCIENZE DELL'UOMO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GASPARINI Giuseppina,F,VERONA,Lettere e Filosofia,M-STO/07,,"DISCIPLINE STORICHE, ARTISTICHE E GEOGRAFICHE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GASPARINI Ludovico,M,PADOVA,Lettere e Filosofia,M-FIL/03,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GASPARINI Maria Laura,F,"""Parthenope"" di NAPOLI",Economia,M-GGR/02,,STUDI DELLE ISTITUZIONI E DEI SISTEMI TERRITORIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GASPARRI Stefano,M,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,M-STO/01,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GASPARRO Giulia,F,MESSINA,Lettere e Filosofia,M-STO/06,,STUDI TARDO-ANTICHI MEDIEVALI ED UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GASPERI Emma,F,PADOVA,Scienze della Formazione,M-PED/01,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GASTALDI Silvia,F,MESSINA,Lettere e Filosofia,M-FIL/07,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GATTAGRISI Clelia,F,BARI,Lettere e Filosofia,M-STO/09,,"FILOSOFIA,LETTERATURA,STORIA E SCIENZE SOCIALI (FLESS)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GATTI Carlo,M,TRIESTE,Scienze Politiche,M-STO/02,,SCIENZE POLITICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GATTI Marialuisa,F,Cattolica del Sacro Cuore,Lettere e Filosofia,M-FIL/07,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GATTI Rita,F,BOLOGNA,Scienze della Formazione,M-PED/04,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GATTICO Emilio,M,CAGLIARI,Scienze della Formazione,M-PSI/04,,SCIENZE DELLA PERSONA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GATTINO Silvia,F,TORINO,Psicologia,M-PSI/05,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GATTO Francesco,M,MESSINA,Scienze della Formazione,M-PED/03,,"SCIENZE PEDAGOGICHE E PSCICOLOGICHE ""GIUSEPPE CATALFAMO""",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GATTO Ludovico,M,"ROMA ""La Sapienza""",Sc.Umanistiche (Lett.Fil.-Lingue-Patr.Cult),M-STO/01,,"STORIA, CULTURE, RELIGIONI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GATTUCCI Adriano,M,Urbino Carlo Bo,Lettere e Filosofia,M-STO/01,,STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GAUDIO Angelo,M,UDINE,Lingue e Letterature Straniere,M-PED/02,,STUDI UMANISTICI (DSTU),2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GAUDIOSO Francesco,M,SALENTO,Beni Culturali,M-STO/02,,STUDI STORICI DAL MEDIOEVO ALL'ETA' CONTEMPORANEA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GAVA Giacomo Mario,M,PADOVA,Psicologia,M-FIL/02,,PSICOLOGIA GENERALE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GAVINELLI Dino,M,MILANO,Lettere e Filosofia,M-GGR/01,,GEOGRAFIA UMANA E SCIENZE UMANE DELL'AMBIENTE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GAVINELLI Simona,F,Cattolica del Sacro Cuore,Lettere e Filosofia,M-STO/09,,"STUDI MEDIOEVALI, UMANISTICI E RINASCIMENTALI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GAZERRO Marialuisa,F,PADOVA,Lettere e Filosofia,M-GGR/01,,GEOGRAFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GECCHELE Mario,M,VERONA,Scienze della Formazione,M-PED/02,,"FILOSOFIA, PEDAGOGIA E PSICOLOGIA",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GELARDI Pietro,M,PALERMO,Lettere e Filosofia,M-FIL/06,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GELATI Maura,F,SALENTO,Scienze della Formazione,M-PED/03,,SCIENZE UMANE PER LA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GELLI Bianca Rosa,F,SALENTO,Scienze della Formazione,M-PSI/01,,"SCIENZE PEDAGOGICHE, PSICOLOGICHE E DIDATTICHE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GEMBILLO Giuseppe,M,MESSINA,Scienze della Formazione,M-FIL/06,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GEMELLI Giuliana,F,BOLOGNA,Lettere e Filosofia,M-STO/04,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GEMINIANI Giuliano Carlo,M,TORINO,Psicologia,M-PSI/08,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GEMMA Chiara Maria,F,BARI,Scienze della Formazione,M-PED/01,,PSICOLOGIA E SCIENZE PEDAGOGICHE E DIDATTICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GEMMITI Dante,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,M-STO/07,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GEMMITI Roberta,F,"ROMA ""La Sapienza""",Economia,M-GGR/02,,"METODI E MODELLI PER L'ECONOMIA, IL TERRITORIO, LA FINANZA",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GENCO Anna,F,PADOVA,Scienze della Formazione,M-PED/01,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GENNARI Mario,M,GENOVA,Scienze della Formazione,M-PED/01,,SCIENZE DELLA FORMAZIONE (DISFOR),2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GENNARO Accursio,M,"ROMA ""La Sapienza""",Psicologia,M-PSI/01,,PSICOLOGIA DINAMICA E CLINICA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Assistente r.e.,GENNARO Concettina,F,CATANIA,Scienze della Formazione,M-FIL/08,,PROCESSI FORMATIVI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GENOVESE Antonio,M,BOLOGNA,Scienze della Formazione,M-PED/01,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GENOVESE Celestino,M,"CAMPANIA - ""L. VANVITELLI""",Psicologia,M-PSI/07,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GENOVESE Gennaro,M,Scuola Normale Superiore di PISA,Classe di Scienze Umane,M-FIL/04,,CLASSE DI SCIENZE UMANE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GENOVESE Lucia,F,CHIETI-PESCARA,Lettere e Filosofia,M-PED/03,,"FILOSOFIA, SCIENZE UMANE E SCIENZE DELL'EDUCAZIONE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GENOVESI Giovanni,M,FERRARA,Lettere e Filosofia,M-PED/01,,SCIENZE UMANE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GENSABELLA Marianna,F,MESSINA,Lettere e Filosofia,M-FIL/03,,SCIENZE COGNITIVE E DELLA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GENSINI Stefano,M,"""L'Orientale"" di NAPOLI",Lettere e Filosofia,M-FIL/05,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GENTA Maria Luisa,F,BOLOGNA,Scienze della Formazione,M-PSI/04,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GENTILE Emilio,M,"ROMA ""La Sapienza""",Scienze Politiche,M-STO/04,,TEORIA DELLO STATO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GENTILE Luigi,M,CHIETI-PESCARA,Lettere e Filosofia,M-FIL/06,,"FILOSOFIA, SCIENZE UMANE E SCIENZE DELL'EDUCAZIONE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GENTILESCHI Maria Luisa,F,CAGLIARI,Scienze Politiche,M-GGR/02,,RICERCHE ECONOMICHE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GENTILI Carlo,M,BOLOGNA,Lettere e Filosofia,M-FIL/04,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GENTILI Paolo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,M-PSI/08,,NEUROLOGIA E PSICHIATRIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GENTILONI SILVERI Umberto,M,TERAMO,Scienze Politiche,M-STO/04,,"STORIA, CULTURE, RELIGIONI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GERBINO Walter,M,TRIESTE,Psicologia,M-PSI/01,,SCIENZE DELLA VITA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GESSA KUROTSCHKA Vanna,F,CAGLIARI,Lettere e Filosofia,M-FIL/03,,FILOSOFIA E TEORIA DELLE SCIENZE UMANE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GESSANI Alberto,M,ROMA TRE,Lettere e Filosofia,M-FIL/04,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GESTRI Lorenzo,M,PISA,Lettere e Filosofia,M-STO/04,,STORIA MODERNA E CONTEMPORANEA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GHELARDI Maurizio,M,Scuola Normale Superiore di PISA,Classe di Scienze Umane,M-FIL/06,,CLASSE DI SCIENZE UMANE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GHELARDONI Paolo,M,PISA,Economia,M-GGR/02,,SCIENZE DELL'UOMO E DELL'AMBIENTE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GHERARDI Vanna,F,BOLOGNA,Scienze della Formazione,M-PED/03,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GHEZZI Angelo Giorgio,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-STO/08,,STORIA MODERNA E CONTEMPORANEA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GHIGNOLI Antonella,F,TUSCIA,Conservazione dei Beni Culturali,M-STO/08,,"STORIA, CULTURE, RELIGIONI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GHILARDI Alberto,M,BRESCIA,Medicina e Chirurgia,M-PSI/08,,MATERNO-INFANTILE E TECNOLOGIE BIOMEDICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GHISALBERTI Alessandro,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-FIL/08,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GHISALBERTI Carlo,M,"ROMA ""La Sapienza""",Lettere e Filosofia,M-STO/04,,GEOGRAFIA UMANA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GHISLANDI Patrizia Maria Margherita,F,TRENTO,Lettere e Filosofia,M-PED/03,,SCIENZE DELLA COGNIZIONE E DELLA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GHIZZONI Carla,F,Cattolica del Sacro Cuore,Scienze della Formazione,M-PED/02,,PEDAGOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIACALONE Fiorella,F,PERUGIA,Scienze Politiche,M-DEA/01,,ISTITUZIONI E SOCIETA',2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GIACCARIA Paolo,M,TORINO,Economia,M-GGR/02,,SCIENZE ECONOMICO-SOCIALI E MATEMATICO-STATISTICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIACCHE' Piergiorgio,M,PERUGIA,Lettere e Filosofia,M-DEA/01,,UOMO E TERRITORIO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIACHERI FOSSATI Luciana,F,TORINO,Lettere e Filosofia,M-STO/04,,STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIACOBBE Giulio Cesare,M,GENOVA,Lettere e Filosofia,M-FIL/02,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIACOMELLI Alfeo,M,BOLOGNA,Lettere e Filosofia,M-STO/02,,DISCIPLINE STORICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIACOMINI Bruna,F,PADOVA,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIACOMONI Paola,F,TRENTO,Lettere e Filosofia,M-FIL/06,,"FILOSOFIA, STORIA E BENI CULTURALI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIAGU Gabriele,M,"ROMA ""La Sapienza""",Filosofia,M-FIL/03,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIALLOMBARDO Fatima,F,PALERMO,Lettere e Filosofia,M-DEA/01,,"BENI CULTURALI STORICO-ARCHEOLOGICI,SOCIO-ANTROPOLOGICI E GEOGRAFICI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIALLONGO Angela,F,Urbino Carlo Bo,Scienze della Formazione,M-PED/02,,"STUDI INTERNAZIONALI. STORIA, LINGUE, CULTURE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GIAMBALVO Epifania,F,PALERMO,Scienze della Formazione,M-PED/01,,"FIERI-AGLAIA, FILOSOFIA, FILOLOGIA, ARTI, STORIA, CRITICA DEI SAPERI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIAMBRONE Francesca,F,PALERMO,Scienze della Formazione,M-STO/01,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIAMMONA Natala,F,CATANIA,Scienze della Formazione,M-PED/01,,PROCESSI FORMATIVI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIAMMUSSO Salvatore,M,Napoli Federico II,Lettere e Filosofia,M-FIL/03,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIANCANE Daniele,M,BARI,Scienze della Formazione,M-PED/02,,PSICOLOGIA E SCIENZE PEDAGOGICHE E DIDATTICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GIANI Maria Clotilde,F,TORINO,Scienze della Formazione,M-PSI/04,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIANNATIEMPO Anna,F,PERUGIA,Lettere e Filosofia,M-FIL/04,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIANNATTASIO Maria Ernestina,F,"ROMA ""La Sapienza""",Filosofia,M-PSI/01,,RICERCHE STORICO-FILOSOFICHE E PEDAGOGICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,"GIANNELLI Alessandra, Carmela, Maria",F,FOGGIA,Economia,M-GGR/02,,"FILOSOFIA,LETTERATURA,STORIA E SCIENZE SOCIALI (FLESS)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIANNELLI Maria Teresa,F,"ROMA ""La Sapienza""",Psicologia 2,M-PSI/06,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GIANNETTI Enrichetta,F,FIRENZE,Scienze della Formazione,M-PSI/05,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIANNETTO Giuseppe,M,Napoli Federico II,Lettere e Filosofia,M-FIL/01,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIANNINI Anna Maria,F,"ROMA ""La Sapienza""",Psicologia 2,M-PSI/01,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GIANNINI Marco,M,FIRENZE,Scienze della Formazione,M-PSI/03,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GIANNOLI Giovanni Iorio,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,M-FIL/02,,RICERCHE FILOSOFICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIANNONE Francesca,F,PALERMO,Scienze della Formazione,M-PSI/07,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIANOTTO Claudio,M,TORINO,Lettere e Filosofia,M-STO/07,,STUDI STORICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIARETTA Pierdaniele,M,PADOVA,Psicologia,M-FIL/02,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GIBELLI Antonio Camillo,M,GENOVA,Lettere e Filosofia,M-STO/04,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIGANTI Antonio,M,BARI,Scienze della Formazione,M-STO/01,,DIRITTO ROMANO STORIA E TEORIA DEL DIRITTO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIGLI Elisabetta,F,"ROMA ""La Sapienza""",Sc.Umanistiche (Lett.Fil.-Lingue-Patr.Cult),M-STO/01,,"STORIA, CULTURE, RELIGIONI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIGLIO Donata,F,PAVIA,Scienze Politiche,M-STO/02,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GIGLIOTTI Gianna,F,"ROMA ""Tor Vergata""",Lettere e Filosofia,M-FIL/03,,RICERCHE FILOSOFICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GILARDI Roberto,M,PADOVA,Scienze della Formazione,M-FIL/06,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GILLI Gabriella,F,Cattolica del Sacro Cuore,Psicologia,M-PSI/01,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GILY Clementina,F,Napoli Federico II,Lettere e Filosofia,M-FIL/04,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GINATEMPO Maria Ausiliatrice,F,SIENA,Lettere e Filosofia,M-STO/01,,STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GINELLA Anita,F,GENOVA,Scienze della Formazione,M-STO/04,,"Antichita, filosofia e storia (DAFIST)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GINSBORG Paul Anthony,M,FIRENZE,Lettere e Filosofia,M-STO/04,,STUDI STORICI E GEOGRAFICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIOIA Giuseppe,M,PALERMO,Scienze della Formazione,M-FIL/03,,STUDI CULTURALI ARTI STORIA COMUNICAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIORDANO Giuseppe,M,MESSINA,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIORDANO Lisania Salvatrice,F,CATANIA,Scienze della Formazione,M-STO/07,,SCIENZE UMANISTICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GIORDANO Maria Rosaria,F,BARI,Scienze della Formazione,M-FIL/01,,BIOETICA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GIORELLO Giulio,M,MILANO,Lettere e Filosofia,M-FIL/02,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIORGI Andrea,M,TRENTO,Lettere e Filosofia,M-STO/08,,"FILOSOFIA, STORIA E BENI CULTURALI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GIORGINI Claudio,M,MACERATA,Lettere e Filosofia,M-FIL/08,,SCIENZE DELL'EDUCAZIONE E DELLA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIORGIO Arcangela,F,BARI,Scienze della Formazione,M-GGR/01,,PER LO STUDIO DELLE SOCIETA' MEDITERRANEE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIOSSI Lucia,F,Cattolica del Sacro Cuore,Economia,M-PSI/06,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GIOVAGNOLI Agostino,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-STO/04,,"STORIA, ARCHEOLOGIA E STORIA DELLARTE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GIOVANELLI Giuliana,F,BOLOGNA,Scienze della Formazione,M-PSI/04,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GIOVANNINI Carla,F,BOLOGNA,Lettere e Filosofia,M-GGR/01,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GIOVANNINI Dino,M,TRENTO,Sociologia,M-PSI/05,,EDUCAZIONE E SCIENZE UMANE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GIOVANNINI Maria Lucia,F,BOLOGNA,Scienze della Formazione,M-PED/04,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
