Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ordinario,CIOCCA Rossella,F,"""L'Orientale"" di NAPOLI",Lingue e Letterature Straniere,L-LIN/10,10/L1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIOCIOLA Claudio,M,Scuola Normale Superiore di PISA,Classe di Scienze Umane,L-FIL-LET/13,10/F3,CLASSE DI SCIENZE UMANE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIOFFI Rosanna,F,"CAMPANIA - ""L. VANVITELLI""",Lettere e Filosofia,L-ART/04,10/B1,STUDIO DELLE COMPONENTI CULTURALI DEL TERRITORIO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIOMPI Fausto,M,PISA,Lingue e Letterature Straniere,L-LIN/10,10/L1,ANGLISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIONI Elisabetta,F,SIENA,Lettere e Filosofia,L-ART/01,10/B1,ARCHEOLOGIA E STORIA DELLE ARTI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIONI Fernando,M,FIRENZE,Lettere e Filosofia,L-LIN/10,10/L1,"LINGUE, LETTERATURE E CULTURE COMPARATE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIOTTI Fabio,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,L-FIL-LET/14,10/F4,"STUDI FILOLOGICI, LINGUISTICI E LETTERARI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIPOLLA Maria Adele,F,VERONA,,L-FIL-LET/15,10/M1,Lingue e letterature straniere,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,CIPOLLA Paolo Biagio,M,CATANIA,,L-FIL-LET/02,10/D2,Scienze Umanistiche,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIPOLLONI Marco,M,MODENA e REGGIO EMILIA,Lettere e Filosofia,L-LIN/07,10/I1,STUDI LINGUISTICI SULLA TESTUALITA' E LA TRADUZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIPRI Manuela,F,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",L-LIN/12,10/L1,SCIENZE POLITICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIPRIANI Giovanni,M,FOGGIA,Lettere e Filosofia,L-FIL-LET/04,10/D3,TRADIZIONE E FORTUNA DELL'ANTICO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIRILLO Silvana,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-FIL-LET/11,10/F2,"STUDI GRECO-LATINI, ITALIANI, SCENICO-MUSICALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIRIO Amalia Margherita,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-FIL-LET/02,10/D2,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. (art.1 comma 14 L. 230/05),CISBANI Valentina,F,Univ. Studi GUGLIELMO MARCONI - Telematica,Scienze della Formazione,L-FIL-LET/10,10/F1,"STUDI FILOSOFICI, ARTISTICI E FILOLOGICI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CITRONI Mario,M,SUM - Ist. Italiano di SCIENZE UMANE FIRENZE,Altre Strutture,L-FIL-LET/04,10/D3,ISTITUTO DI SCIENZE UMANE E SOCIALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CITTER Carlo,M,SIENA,Lettere e Filosofia,L-ANT/08,10/A1,ARCHEOLOGIA E STORIA DELLE ARTI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CITTI Francesco,M,BOLOGNA,Lettere e Filosofia,L-FIL-LET/04,10/D3,STORIE E METODI PER LA CONSERVAZIONE DEI BENI CULTURALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CLARK Caroline Mary,F,PADOVA,Scienze Politiche,L-LIN/12,10/L1,STUDI INTERNAZIONALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CLAUSI Benedetto,M,della CALABRIA,Lettere e Filosofia,L-FIL-LET/06,10/D4,ARCHEOLOGIA E STORIA DELLE ARTI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CLEGG Jeanne Frances,F,"""Ca' Foscari"" VENEZIA",,L-LIN/10,10/L1,Studi Linguistici e Culturali Comparati,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CLERI Bonita,F,Urbino Carlo Bo,Lingue e Letterature Straniere,L-ART/02,10/B1,SCIENZE DELLA COMUNICAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato non confermato,CLERICI Luca,M,MILANO,Lettere e Filosofia,L-FIL-LET/11,10/F2,FILOLOGIA MODERNA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CLERICUZIO Alessandro,M,PERUGIA,Scienze della Formazione,L-LIN/11,10/L1,SCIENZE UMANE E DELLA FORMAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CLETO Fabio,M,BERGAMO,Lingue e Letterature Straniere,L-LIN/10,10/L1,"SCIENZE DEI LINGUAGGI, DELLA COMUNICAZIONE E DEGLI STUDI CULTURALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COBETTO GHIGGIA Pietro,M,MOLISE,Scienze Umane e Sociali,L-ANT/02,10/D1,"SCIENZE UMANE,STORICHE E SOCIALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,COBIANCHI Roberto,M,MESSINA,Lettere e Filosofia,L-ART/01,10/B1,STORIA E SCIENZE UMANE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,COCCETTA Francesca,F,"""Ca' Foscari"" VENEZIA",,L-LIN/12,10/L1,Studi Linguistici e Culturali Comparati,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COCCHI Daniela Paola,F,VERONA,,L-ANT/01,10/A1,"Tempo, spazio, immagine, societa'",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COCCHI Gloria,F,Urbino Carlo Bo,Lingue e Letterature Straniere,L-LIN/01,10/G1,"STUDI INTERNAZIONALI. STORIA, LINGUE, CULTURE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COCCO Cristina,F,CAGLIARI,Lettere e Filosofia,L-FIL-LET/08,10/E1,FILOLOGIA CLASSICA GLOTTOLOGIA E SCIENZE STORICHE DELL'ANTICHITA' E DEL MEDIOEVO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,COCCO Simona Maria,F,CAGLIARI,Lingue e Letterature Straniere,L-LIN/07,10/I1,LINGUISTICA E STILISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COCI Gianluca,M,TORINO,Lingue e Letterature Straniere,L-OR/22,10/N3,LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CODEN Fabio,M,VERONA,,L-ART/01,10/B1,"Tempo, spazio, immagine, societa'",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COEN Alessandra,F,"CAMPANIA - ""L. VANVITELLI""",Lettere e Filosofia,L-ANT/06,10/A1,STUDIO DELLE COMPONENTI CULTURALI DEL TERRITORIO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COEN Ester,F,L'AQUILA,Lettere e Filosofia,L-ART/03,10/B1,STORIA E METODOLOGIE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COEN Paolo,M,della CALABRIA,Lettere e Filosofia,L-ART/02,10/B1,ARCHEOLOGIA E STORIA DELLE ARTI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COFANO Domenico,M,FOGGIA,Lettere e Filosofia,L-FIL-LET/10,10/F1,"SCIENZE UMANE, TERRITORIO, BENI CULTURALI, CIVILTA' LETTERARIE, FORMAZIONE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COFFEY Stephen James,M,PISA,Scienze Politiche,L-LIN/12,10/L1,ANGLISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COGLITORE Roberta,F,PALERMO,Scienze della Formazione,L-FIL-LET/14,10/F4,STUDI CULTURALI ARTI STORIA COMUNICAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLACE Paola Carmela Luisa,F,MESSINA,Lettere e Filosofia,L-FIL-LET/05,10/D4,STUDI SULLA CIVILTA' MODERNA E LA TRADIZIONE CLASSICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COLAFRANCESCO Pasqua,F,BARI,Lettere e Filosofia,L-FIL-LET/04,10/D3,STUDI CLASSICI E CRISTIANI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLANGELO Stefano,M,BOLOGNA,Lettere e Filosofia,L-FIL-LET/11,10/F2,FILOLOGIA CLASSICA E ITALIANISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLANTONIO Maria,F,Urbino Carlo Bo,Lettere e Filosofia,L-FIL-LET/02,10/D2,SCIENZE DEL TESTO E DEL PATRIMONIO CULTURALE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COLELLA Silvana,F,MACERATA,Lettere e Filosofia,L-LIN/10,10/L1,LINGUE E LETTERATURE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLES Rowena,F,Urbino Carlo Bo,Scienze della Formazione,L-LIN/12,10/L1,SCIENZE DELL'UOMO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLETTI Annamaria,F,L'AQUILA,Lettere e Filosofia,L-FIL-LET/04,,STORIA E METODOLOGIE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLETTI Vittorio,M,GENOVA,Lettere e Filosofia,L-FIL-LET/12,10/F3,ITALIANISTICA ROMANISTICA ARTI E SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLLARETA Marco,M,PISA,Lettere e Filosofia,L-ART/04,10/B1,STORIA DELLE ARTI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLLINI Patrizio,M,FIRENZE,Lettere e Filosofia,L-LIN/13,10/M1,"LINGUE, LETTERATURE E CULTURE COMPARATE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLLISANI Amalia,F,PALERMO,Lettere e Filosofia,L-ART/07,10/C1,"FIERI-AGLAIA, FILOSOFIA, FILOLOGIA, ARTI, STORIA, CRITICA DEI SAPERI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COLOMBATI Claudia,F,"ROMA ""Tor Vergata""",Lettere e Filosofia,L-ART/07,10/C1,"BENI CULTURALI, MUSICA E SPETTACOLO",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLOMBI Roberta,F,ROMA TRE,Lettere e Filosofia,L-FIL-LET/10,10/F1,ITALIANISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLOMBINI MANTOVANI Adriana,F,MILANO,Lettere e Filosofia,L-LIN/04,10/H1,SCIENZE DEL LINGUAGGIO E LETTERATURE STRANIERE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLOMBINO Laura,F,GENOVA,Lingue e Letterature Straniere,L-LIN/10,10/L1,SCIENZE DELLA COMUNICAZIONE LINGUISTICA E CULTURALE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLOMBO Chiara,F,Cattolica del Sacro Cuore,Lettere e Filosofia,L-LIN/01,10/G1,SCIENZE RELIGIOSE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato non confermato,COLOMBO Duccio,M,PALERMO,Lettere e Filosofia,L-LIN/21,10/M2,SCIENZE FILOLOGICHE E LINGUISTICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLOMBO Laura Maria,F,VERONA,,L-LIN/03,10/H1,Lingue e letterature straniere,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLOMBO Maria,F,MILANO,Lettere e Filosofia,L-LIN/04,10/H1,SCIENZE DEL LINGUAGGIO E LETTERATURE STRANIERE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,COLOMBO Michele,M,Cattolica del Sacro Cuore,Lettere e Filosofia,L-FIL-LET/12,10/F3,"STUDI MEDIOEVALI, UMANISTICI E RINASCIMENTALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),COLOMBO Valentina,F,EUROPEA di ROMA,Facoltà in Ambito di Storia,L-OR/10,10/N2,SCIENZE UMANE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,COLONNA Stefano,M,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-ART/04,10/B1,STORIA DELL'ARTE E SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLTRINARI Francesca,F,MACERATA,Beni Culturali,L-ART/02,10/B1,BENI CULTURALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLTURATO Annarita,F,TORINO,Scienze della Formazione,L-ART/07,10/C1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COLUCCIA Chiara,F,SALENTO,Scienze della Formazione,L-FIL-LET/12,10/F3,"FILOLOGIA, LINGUISTICA E LETTERATURA",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLUCCIA Rosario,M,SALENTO,Lettere e Filosofia,L-FIL-LET/12,10/F3,"FILOLOGIA, LINGUISTICA E LETTERATURA",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COLUMMI Marinella,F,"""Ca' Foscari"" VENEZIA",,L-FIL-LET/10,10/F1,Studi Umanistici,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,COLUSSI Davide,M,MILANO-BICOCCA,Scienze della Formazione,L-FIL-LET/12,10/F3,SCIENZE UMANE PER LA FORMAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COMAND Mariapia,F,UDINE,,L-ART/06,10/C1,Storia e Tutela dei Beni Culturali,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COMBA Antonella,F,TORINO,Lettere e Filosofia,L-OR/18,10/N3,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COMBONI Andrea,M,TRENTO,Lettere e Filosofia,L-FIL-LET/13,10/F3,"STUDI LETTERARI, LINGUISTICI E FILOLOGICI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COMELLA Annamaria,F,CAGLIARI,Lettere e Filosofia,L-ANT/07,10/A1,SCIENZE ARCHEOLOGICHE E STORICO-ARTISTICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COMELLINI Carla,F,BOLOGNA,Conservazione dei Beni Culturali,L-LIN/10,10/L1,LINGUE E LETTERATURE STRANIERE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COMETA Michele,M,PALERMO,Scienze della Formazione,L-FIL-LET/14,10/F4,STUDI CULTURALI ARTI STORIA COMUNICAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COMETTA Marina,F,MILANO,Lettere e Filosofia,L-FIL-LET/15,10/M1,"STUDI LINGUISTICI, LETTERARI E FILOLOGICI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COMPAGNA Anna Maria,F,Napoli Federico II,Lettere e Filosofia,L-FIL-LET/09,10/E1,FILOLOGIA MODERNA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,COMPLOI Franz,M,Libera Università di BOLZANO,Scienze della Formazione,L-ART/07,10/C1,FACOLTA' DI SCIENZE DELLA FORMAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,COMUNE Antonino,M,Urbino Carlo Bo,Lingue e Letterature Straniere,L-LIN/04,10/H1,LETTERATURE MODERNE E SCIENZE FILOLOGICO-LINGUISTICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONATI BARBARO Cecilia,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-ANT/01,10/A1,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONCA Fabrizio Giovanni,M,MILANO,Lettere e Filosofia,L-FIL-LET/02,10/D2,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CONCILIO Carmelina,F,TORINO,Lingue e Letterature Straniere,L-LIN/10,10/L1,LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONCONI Bruna,F,BOLOGNA,Lettere e Filosofia,L-LIN/03,10/H1,LINGUE E LETTERATURE STRANIERE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONDELLO Federico,M,BOLOGNA,Lettere e Filosofia,L-FIL-LET/05,10/D4,FILOLOGIA CLASSICA E ITALIANISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONDORELLI Silvia,F,Napoli Federico II,Lettere e Filosofia,L-FIL-LET/04,10/D3,FILOLOGIA CLASSICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONENNA Mirella Loredana,F,BARI,Lingue e Letterature Straniere,L-LIN/04,10/H1,DIRITTO INTERNAZIONALE E DELL'UNIONE EUROPEA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONOSCENTI Michelangelo,M,TORINO,Scienze Politiche,L-LIN/12,10/L1,"Culture, politica e società",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONRIERI Davide,M,Scuola Normale Superiore di PISA,Classe di Scienze Umane,L-FIL-LET/10,10/F1,CLASSE DI LETTERE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONSALES Ilde,F,ROMA TRE,Lettere e Filosofia,L-FIL-LET/12,10/F3,ITALIANISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONSANI Carlo,M,CHIETI-PESCARA,Lingue e Letterature Straniere,L-LIN/01,10/G1,STUDI COMPARATI E COMUNICAZIONE INTERCULTURALE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONSIGLIO Cristina,F,BARI,Lettere e Filosofia,L-LIN/10,10/L1,LETTERE LINGUE ARTI ITALIANISTICA E CULTURE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONSOLARO Alessandra,F,TORINO,Lingue e Letterature Straniere,L-OR/19,10/N3,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONSOLI Maria Elvira,F,SALENTO,Beni Culturali,L-FIL-LET/04,10/D3,STUDI STORICI DAL MEDIOEVO ALL'ETA' CONTEMPORANEA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONSOLINO Franca Ela,F,L'AQUILA,Lettere e Filosofia,L-FIL-LET/04,10/D3,CULTURE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONTADINI Luigi,M,BOLOGNA,Lingue e Letterature Straniere,L-LIN/05,10/I1,LINGUE E LETTERATURE STRANIERE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONTARINI Silvia,F,UDINE,,L-FIL-LET/10,10/F1,Studi Umanistici,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONTE Alberto,M,PAVIA,Lettere e Filosofia,L-FIL-LET/09,10/E1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONTESSI Gianni,M,TORINO,Scienze della Formazione,L-ART/03,10/B1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONTI Maria Clara,F,TORINO,Lettere e Filosofia,L-ANT/07,10/A1,STUDI STORICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CONTI BIZZARRO Ferruccio,M,Napoli Federico II,Lettere e Filosofia,L-FIL-LET/02,10/D2,FILOLOGIA CLASSICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONTINI Riccardo,M,"""L'Orientale"" di NAPOLI",Studi Arabo-Islamici e del Mediterraneo,L-OR/07,10/N1,"ASIA, AFRICA E MEDITERRANEO",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CONTORBIA Franco,M,GENOVA,Lettere e Filosofia,L-FIL-LET/11,10/F2,ITALIANISTICA ROMANISTICA ARTI E SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CONTU Giuseppe,M,SASSARI,Lingue e Letterature Straniere,L-OR/12,10/N2,SCIENZE DEI LINGUAGGI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,COONAN Carmel Mary,F,"""Ca' Foscari"" VENEZIA",,L-LIN/02,10/G1,Studi Linguistici e Culturali Comparati,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
